timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
21.700,-9.513560,0.045140,0.729560,-0.135625,0.857500,-0.078750
21.720,-9.498311,0.045140,0.714920,-0.113750,0.844375,-0.039375
21.740,-9.500751,0.034770,0.717970,-0.148750,0.826875,-0.074375
21.760,-9.506850,0.048800,0.719190,-0.109375,0.831250,-0.065625
21.780,-9.499530,0.045140,0.714920,-0.109375,0.870625,-0.048125
21.800,-9.494040,0.040870,0.721020,-0.113750,0.901250,-0.083125
21.820,-9.498921,0.041480,0.719190,-0.109375,0.870625,-0.065625
21.840,-9.504411,0.043920,0.710040,-0.074375,0.778750,-0.043750
21.860,-9.500140,0.041480,0.716750,-0.109375,0.844375,-0.026250
21.880,-9.503191,0.032940,0.727120,-0.118125,0.853125,-0.070000
21.900,-9.496481,0.041480,0.728950,-0.056875,0.905625,-0.004375
21.920,-9.492210,0.043310,0.727120,-0.100625,0.840000,-0.043750
21.940,-9.489771,0.042700,0.728340,-0.105000,0.831250,-0.048125
21.960,-9.492821,0.036600,0.729560,-0.070000,0.901250,-0.061250
21.980,-9.498921,0.039650,0.724680,-0.091875,0.888125,-0.052500
22.000,-9.503800,0.050020,0.727730,-0.078750,0.896875,-0.065625
22.020,-9.502581,0.045140,0.730170,-0.091875,0.840000,-0.096250
22.040,-9.493431,0.046360,0.717970,-0.056875,0.778750,-0.105000
22.060,-9.489771,0.049410,0.713700,-0.148750,0.848750,-0.065625
22.080,-9.505630,0.033550,0.709430,-0.074375,0.791875,-0.061250
22.100,-9.511120,0.037210,0.706380,-0.083125,0.835625,-0.091875
22.120,-9.496481,0.039040,0.716750,-0.048125,0.800625,-0.043750
22.140,-9.508070,0.036600,0.724680,-0.078750,0.853125,-0.113750
22.160,-9.505630,0.032330,0.719190,-0.131250,0.835625,-0.043750
22.180,-9.483670,0.039040,0.726510,-0.161875,0.875000,-0.070000
22.200,-9.494651,0.036600,0.723460,-0.135625,0.914375,-0.035000
22.220,-9.497701,0.042090,0.723460,-0.074375,0.857500,-0.070000
22.240,-9.498921,0.052460,0.725290,-0.113750,0.787500,-0.035000
22.260,-9.502581,0.038430,0.720410,-0.105000,0.778750,-0.056875
22.280,-9.492821,0.032330,0.726510,-0.135625,0.848750,-0.087500
22.300,-9.497090,0.037820,0.726510,-0.126875,0.831250,-0.078750
22.320,-9.497701,0.031720,0.726510,-0.078750,0.918750,-0.043750
22.340,-9.501970,0.046360,0.724680,-0.100625,0.800625,-0.122500
22.360,-9.497701,0.043920,0.715530,-0.065625,0.848750,-0.074375
22.380,-9.493431,0.039650,0.716750,-0.074375,0.910000,-0.039375
22.400,-9.496481,0.050020,0.719800,-0.113750,0.835625,-0.030625
22.420,-9.498311,0.040870,0.717970,-0.087500,0.848750,-0.100625
22.440,-9.492821,0.040260,0.715530,-0.096250,0.800625,-0.083125
22.460,-9.506850,0.035380,0.725900,-0.096250,0.778750,-0.065625
22.480,-9.500140,0.048190,0.713700,-0.087500,0.853125,-0.065625
22.500,-9.497701,0.035990,0.719190,-0.087500,0.791875,-0.070000
22.520,-9.492210,0.040260,0.722850,-0.039375,0.861875,-0.070000
22.540,-9.498311,0.042090,0.722240,-0.061250,0.853125,-0.065625
22.560,-9.501970,0.044530,0.732000,-0.061250,0.809375,-0.078750
22.580,-9.507461,0.042700,0.727120,-0.087500,0.796250,-0.100625
22.600,-9.494040,0.040870,0.733220,-0.100625,0.800625,-0.113750
22.620,-9.497090,0.046970,0.719190,-0.070000,0.879375,-0.035000
22.640,-9.509900,0.037820,0.722240,-0.074375,0.840000,-0.109375
22.660,-9.489161,0.040870,0.725900,-0.105000,0.844375,-0.074375
22.680,-9.506241,0.032330,0.728950,-0.118125,0.844375,-0.083125
22.700,-9.495871,0.042090,0.717970,-0.183750,0.840000,-0.052500
22.720,-9.503191,0.045140,0.724680,-0.113750,0.840000,-0.074375
22.740,-9.510510,0.038430,0.717970,-0.118125,0.805000,-0.074375
22.760,-9.495871,0.042090,0.721020,-0.122500,0.826875,-0.052500
22.780,-9.492210,0.039650,0.719800,-0.135625,0.826875,-0.109375
22.800,-9.511120,0.038430,0.725290,-0.091875,0.861875,-0.070000
22.820,-9.514171,0.043310,0.722850,-0.074375,0.840000,-0.026250
22.840,-9.489771,0.048190,0.717970,-0.074375,0.831250,-0.083125
22.860,-9.492210,0.042700,0.717360,-0.096250,0.831250,-0.056875
22.880,-9.512341,0.043920,0.730780,-0.113750,0.866250,-0.070000
22.900,-9.501360,0.048190,0.723460,-0.105000,0.796250,-0.091875
22.920,-9.491601,0.044530,0.724070,-0.105000,0.831250,-0.065625
22.940,-9.500751,0.037210,0.727120,-0.070000,0.844375,-0.030625
22.960,-9.490991,0.039650,0.728950,-0.074375,0.857500,-0.083125
22.980,-9.505020,0.047580,0.722240,-0.135625,0.796250,-0.096250
23.000,-9.505020,0.049410,0.722240,-0.052500,0.818125,-0.048125
23.020,-9.506241,0.045750,0.724070,-0.083125,0.822500,-0.078750
23.040,-9.497090,0.035380,0.710040,-0.078750,0.901250,-0.056875
23.060,-9.499530,0.045750,0.724680,-0.091875,0.870625,-0.013125
23.080,-9.491601,0.041480,0.717970,-0.126875,0.879375,-0.061250
23.100,-9.490991,0.043310,0.728340,-0.131250,0.914375,-0.118125
23.120,-9.501360,0.036600,0.721630,-0.122500,0.853125,-0.070000
23.140,-9.503800,0.037210,0.713700,-0.105000,0.861875,-0.056875
23.160,-9.490991,0.040260,0.719800,-0.135625,0.800625,-0.087500
23.180,-9.501360,0.043920,0.715530,-0.122500,0.844375,-0.048125
23.200,-9.500140,0.039650,0.721020,-0.052500,0.787500,-0.087500
23.220,-9.497090,0.040870,0.726510,-0.113750,0.896875,-0.083125
23.240,-9.490381,0.038430,0.732610,-0.140000,0.892500,-0.039375
23.260,-9.504411,0.042090,0.731390,-0.157500,0.818125,-0.043750
23.280,-9.494651,0.044530,0.727730,-0.109375,0.822500,-0.091875
23.300,-9.501970,0.048190,0.728340,-0.109375,0.787500,-0.056875
23.320,-9.502581,0.044530,0.724070,-0.083125,0.901250,-0.070000
23.340,-9.484281,0.037210,0.724680,-0.105000,0.870625,-0.091875
23.360,-9.495260,0.044530,0.721020,-0.109375,0.844375,-0.091875
23.380,-9.489771,0.037820,0.711870,-0.126875,0.835625,-0.043750
23.400,-9.493431,0.051240,0.706990,-0.091875,0.835625,-0.109375
23.420,-9.493431,0.044530,0.711260,-0.109375,0.840000,-0.048125
23.440,-9.498311,0.043920,0.714310,-0.131250,0.826875,-0.048125
23.460,-9.499530,0.043310,0.726510,-0.039375,0.892500,-0.043750
23.480,-9.490991,0.040870,0.713090,-0.048125,0.805000,-0.056875
23.500,-9.506850,0.044530,0.726510,-0.126875,0.840000,-0.052500
23.520,-9.501970,0.032940,0.727730,-0.109375,0.796250,-0.109375
23.540,-9.500140,0.034770,0.730170,-0.122500,0.844375,-0.061250
23.560,-9.500140,0.043920,0.722240,-0.118125,0.875000,-0.065625
23.580,-9.489161,0.029280,0.727120,-0.096250,0.861875,-0.039375
23.600,-9.501360,0.036600,0.734440,-0.091875,0.822500,-0.052500
23.620,-9.496481,0.046970,0.716750,-0.070000,0.752500,-0.100625
23.640,-9.495260,0.043310,0.714310,-0.070000,0.875000,-0.074375
23.660,-9.499530,0.042700,0.723460,-0.100625,0.875000,-0.078750
23.680,-9.487331,0.035380,0.716750,-0.100625,0.813750,-0.100625
23.700,-9.506850,0.041480,0.720410,-0.140000,0.857500,-0.113750
23.720,-9.506850,0.029890,0.717360,-0.170625,0.853125,-0.078750
23.740,-9.502581,0.042090,0.725900,-0.131250,0.800625,-0.078750
23.760,-9.505630,0.040260,0.721020,-0.087500,0.857500,-0.070000
23.780,-9.493431,0.053070,0.724070,-0.105000,0.813750,-0.008750
23.800,-9.494040,0.041480,0.727120,-0.105000,0.861875,-0.052500
23.820,-9.502581,0.049410,0.724680,-0.161875,0.818125,-0.035000
23.840,-9.494651,0.043920,0.719190,-0.061250,0.844375,-0.070000
23.860,-9.500751,0.035990,0.732000,-0.061250,0.822500,-0.105000
23.880,-9.512341,0.024400,0.728340,-0.109375,0.796250,-0.052500
23.900,-9.501970,0.032330,0.729560,-0.096250,0.853125,-0.026250
23.920,-9.503800,0.042090,0.728340,-0.118125,0.800625,-0.078750
23.940,-9.496481,0.032330,0.724070,-0.096250,0.888125,-0.052500
23.960,-9.493431,0.050020,0.725900,-0.118125,0.853125,-0.056875
23.980,-9.497701,0.056730,0.727730,-0.109375,0.813750,-0.030625
24.000,-9.497090,0.041480,0.721020,-0.122500,0.853125,-0.061250
24.020,-9.502581,0.040870,0.721630,-0.065625,0.778750,-0.056875
24.040,-9.497701,0.039650,0.730780,-0.048125,0.805000,-0.052500
24.060,-9.500751,0.035990,0.725900,-0.153125,0.853125,-0.026250
24.080,-9.500751,0.034160,0.724070,-0.122500,0.875000,-0.056875
24.100,-9.502581,0.043920,0.715530,-0.074375,0.848750,-0.109375
24.120,-9.495871,0.036600,0.719800,-0.061250,0.805000,-0.118125
24.140,-9.497090,0.042090,0.715530,-0.096250,0.805000,-0.065625
24.160,-9.508070,0.044530,0.709430,-0.192500,0.848750,-0.052500
24.180,-9.492821,0.039040,0.722240,-0.179375,0.848750,-0.078750
24.200,-9.507461,0.046970,0.722850,-0.105000,0.857500,-0.065625
24.220,-9.495871,0.038430,0.729560,-0.091875,0.888125,-0.052500
24.240,-9.487331,0.035990,0.733220,-0.087500,0.853125,-0.048125
24.260,-9.515390,0.040260,0.728950,-0.078750,0.866250,-0.083125
24.280,-9.501360,0.038430,0.727730,-0.118125,0.879375,-0.039375
24.300,-9.507461,0.037210,0.724680,-0.100625,0.805000,-0.070000
24.320,-9.506850,0.052460,0.725900,-0.096250,0.844375,-0.061250
24.340,-9.495260,0.046360,0.719190,-0.039375,0.857500,-0.070000
24.360,-9.500140,0.038430,0.723460,-0.166250,0.835625,-0.091875
24.380,-9.506241,0.037210,0.721630,-0.118125,0.875000,-0.056875
24.400,-9.500140,0.039650,0.715530,-0.078750,0.888125,-0.065625
24.420,-9.498921,0.039650,0.719190,-0.056875,0.809375,-0.070000
24.440,-9.505020,0.042090,0.717360,-0.056875,0.901250,-0.065625
24.460,-9.494651,0.048190,0.722850,-0.118125,0.840000,-0.070000
24.480,-9.500751,0.034770,0.725900,-0.113750,0.866250,-0.074375
24.500,-9.492821,0.042700,0.722240,-0.074375,0.883750,-0.061250
24.520,-9.507461,0.038430,0.727730,-0.100625,0.896875,-0.087500
24.540,-9.503800,0.040260,0.723460,-0.126875,0.848750,-0.078750
24.560,-9.493431,0.042090,0.727120,-0.096250,0.805000,-0.109375
24.580,-9.503191,0.041480,0.721630,-0.083125,0.840000,-0.074375
24.600,-9.506241,0.045140,0.728950,-0.113750,0.787500,-0.061250
24.620,-9.505020,0.050630,0.722240,-0.096250,0.835625,-0.043750
24.640,-9.499530,0.039040,0.717360,-0.135625,0.826875,-0.056875
24.660,-9.500140,0.036600,0.724680,-0.126875,0.848750,-0.105000
24.680,-9.506850,0.035990,0.724070,-0.109375,0.818125,-0.065625
24.700,-9.500140,0.042700,0.718580,-0.105000,0.848750,-0.065625
24.720,-9.501360,0.032330,0.722850,-0.100625,0.835625,-0.056875
24.740,-9.499530,0.038430,0.720410,-0.087500,0.809375,-0.061250
24.760,-9.501360,0.041480,0.715530,-0.096250,0.844375,-0.043750
24.780,-9.487331,0.047580,0.721020,-0.056875,0.879375,-0.052500
24.800,-9.504411,0.048800,0.726510,-0.135625,0.857500,-0.056875
24.820,-9.521490,0.032940,0.733220,-0.109375,0.840000,-0.074375
24.840,-9.491601,0.030500,0.728340,-0.118125,0.861875,-0.026250
24.860,-9.498311,0.034160,0.725290,-0.021875,0.914375,-0.026250
24.880,-9.501970,0.033550,0.722240,-0.096250,0.861875,-0.065625
24.900,-9.492210,0.046360,0.725900,-0.105000,0.805000,-0.061250
24.920,-9.497090,0.043920,0.727730,-0.083125,0.853125,-0.074375
24.940,-9.497701,0.046360,0.718580,-0.122500,0.831250,-0.091875
24.960,-9.491601,0.043310,0.722850,-0.144375,0.879375,-0.035000
24.980,-9.501970,0.039040,0.718580,-0.131250,0.844375,-0.048125
25.000,-9.500751,0.043920,0.714310,-0.126875,0.787500,-0.061250
25.020,-9.497701,0.045750,0.720410,-0.100625,0.857500,-0.096250
25.040,-9.495260,0.033550,0.712480,-0.118125,0.857500,-0.091875
25.060,-9.499530,0.035380,0.730780,-0.039375,0.813750,-0.043750
25.080,-9.495871,0.039040,0.722240,-0.118125,0.888125,-0.026250
25.100,-9.504411,0.039650,0.713700,-0.122500,0.914375,-0.087500
25.120,-9.496481,0.042090,0.714920,-0.078750,0.822500,-0.070000
25.140,-9.490991,0.043920,0.722850,-0.030625,0.861875,-0.048125
25.160,-9.498921,0.038430,0.732610,-0.070000,0.844375,-0.087500
25.180,-9.498921,0.032330,0.725900,-0.126875,0.879375,-0.113750
25.200,-9.501360,0.035380,0.719800,-0.070000,0.805000,-0.091875
25.220,-9.492210,0.038430,0.730780,-0.131250,0.774375,-0.048125
25.240,-9.497090,0.045140,0.717360,-0.157500,0.826875,-0.056875
25.260,-9.500751,0.037820,0.725900,-0.061250,0.813750,-0.056875
25.280,-9.497701,0.032940,0.719190,-0.074375,0.800625,-0.043750
25.300,-9.495260,0.039650,0.724070,-0.122500,0.835625,-0.078750
25.320,-9.502581,0.035990,0.714310,-0.153125,0.892500,-0.061250
25.340,-9.490991,0.031720,0.716140,-0.144375,0.905625,-0.043750
25.360,-9.487331,0.039650,0.719800,-0.078750,0.870625,-0.056875
25.380,-9.499530,0.042700,0.710650,-0.113750,0.905625,-0.056875
25.400,-9.501970,0.048190,0.724680,-0.078750,0.840000,-0.083125
25.420,-9.486721,0.039040,0.725290,-0.091875,0.848750,-0.113750
25.440,-9.493431,0.044530,0.716140,-0.078750,0.822500,-0.070000
25.460,-9.501360,0.042700,0.739320,-0.109375,0.831250,-0.087500
25.480,-9.494040,0.030500,0.729560,-0.100625,0.831250,-0.074375
25.500,-9.494651,0.034160,0.727120,-0.078750,0.927500,-0.065625
25.520,-9.497090,0.034770,0.729560,-0.105000,0.831250,-0.035000
25.540,-9.490991,0.046360,0.728950,-0.144375,0.875000,-0.026250
25.560,-9.505020,0.048190,0.719190,-0.074375,0.822500,-0.070000
25.580,-9.490991,0.045140,0.721630,-0.126875,0.857500,-0.070000
25.600,-9.498311,0.048800,0.712480,-0.109375,0.905625,-0.070000
25.620,-9.499530,0.057950,0.714310,-0.131250,0.866250,-0.039375
25.640,-9.503191,0.035990,0.715530,-0.113750,0.835625,-0.061250
25.660,-9.507461,0.043920,0.715530,-0.140000,0.870625,-0.083125
25.680,-9.489771,0.034770,0.711260,-0.061250,0.857500,-0.030625
25.700,-9.502581,0.038430,0.716140,-0.043750,0.888125,-0.083125
25.720,-9.503191,0.042700,0.728340,-0.087500,0.848750,-0.070000
25.740,-9.495871,0.035990,0.718580,-0.100625,0.796250,-0.048125
25.760,-9.503191,0.048190,0.723460,-0.100625,0.848750,-0.043750
25.780,-9.501360,0.042090,0.725900,-0.100625,0.861875,-0.043750
25.800,-9.494651,0.042090,0.729560,-0.140000,0.883750,-0.070000
25.820,-9.500140,0.033550,0.735050,-0.148750,0.861875,-0.056875
25.840,-9.489771,0.037820,0.732610,-0.131250,0.844375,-0.061250
25.860,-9.505020,0.037820,0.730780,-0.048125,0.857500,-0.052500
25.880,-9.497090,0.038430,0.721020,-0.122500,0.875000,-0.056875
25.900,-9.503191,0.050630,0.717360,-0.135625,0.870625,-0.074375
25.920,-9.502581,0.039650,0.716750,-0.166250,0.778750,-0.052500
25.940,-9.496481,0.037210,0.714920,-0.126875,0.826875,-0.043750
25.960,-9.494651,0.034770,0.721630,-0.113750,0.800625,-0.083125
25.980,-9.498921,0.041480,0.708820,-0.039375,0.840000,-0.061250
26.000,-9.497090,0.041480,0.722850,-0.109375,0.866250,-0.056875
26.020,-9.498311,0.037820,0.717970,-0.118125,0.875000,-0.048125
26.040,-9.491601,0.040260,0.720410,-0.100625,0.853125,-0.087500
26.060,-9.490991,0.041480,0.725290,-0.148750,0.791875,-0.083125
26.080,-9.506850,0.040870,0.720410,-0.091875,0.888125,-0.078750
26.100,-9.492821,0.034160,0.733830,-0.083125,0.800625,-0.091875
26.120,-9.503800,0.046970,0.730780,-0.122500,0.848750,-0.008750
26.140,-9.495871,0.033550,0.724070,-0.153125,0.813750,-0.056875
26.160,-9.494040,0.037820,0.730780,-0.087500,0.822500,-0.043750
26.180,-9.506241,0.034160,0.722850,-0.170625,0.910000,-0.087500
26.200,-9.495871,0.043920,0.719800,-0.131250,0.853125,-0.070000
26.220,-9.491601,0.051850,0.717360,-0.131250,0.835625,-0.087500
26.240,-9.503800,0.043310,0.714310,-0.105000,0.813750,-0.026250
26.260,-9.493431,0.048800,0.713700,-0.153125,0.857500,-0.096250
26.280,-9.503191,0.042700,0.717970,-0.109375,0.809375,-0.100625
26.300,-9.487331,0.035990,0.717360,-0.118125,0.844375,-0.030625
26.320,-9.498311,0.033550,0.720410,-0.100625,0.853125,-0.065625
26.340,-9.494651,0.037210,0.720410,-0.096250,0.848750,-0.070000
26.360,-9.499530,0.043310,0.719800,-0.109375,0.901250,-0.070000
26.380,-9.509900,0.037820,0.718580,-0.070000,0.883750,-0.087500
26.400,-9.502581,0.044530,0.724070,-0.061250,0.818125,-0.043750
26.420,-9.492821,0.045750,0.721020,-0.100625,0.861875,-0.043750
26.440,-9.501970,0.039040,0.714310,-0.078750,0.848750,-0.048125
26.460,-9.511730,0.039040,0.721630,-0.126875,0.844375,-0.043750
26.480,-9.489771,0.035990,0.720410,-0.153125,0.901250,-0.070000
26.500,-9.486111,0.032940,0.742980,-0.039375,0.848750,-0.017500
26.520,-9.500751,0.029280,0.730170,-0.118125,0.840000,-0.039375
26.540,-9.507461,0.050630,0.732610,-0.091875,0.888125,-0.039375
26.560,-9.492821,0.057340,0.731390,-0.074375,0.835625,-0.056875
26.580,-9.506241,0.048800,0.719190,-0.091875,0.853125,-0.061250
26.600,-9.501360,0.048800,0.721630,-0.122500,0.848750,-0.052500
26.620,-9.492210,0.045750,0.716750,-0.087500,0.813750,-0.026250
26.640,-9.498921,0.040870,0.725290,-0.135625,0.857500,-0.065625
26.660,-9.510510,0.045750,0.721020,-0.074375,0.861875,-0.035000
26.680,-9.499530,0.029280,0.722240,-0.078750,0.831250,-0.070000
26.700,-9.500751,0.042090,0.721020,-0.065625,0.866250,-0.052500
26.720,-9.499530,0.036600,0.722850,-0.113750,0.826875,-0.074375
26.740,-9.507461,0.031110,0.722850,-0.100625,0.866250,-0.087500
26.760,-9.500140,0.031110,0.728950,-0.096250,0.831250,-0.026250
26.780,-9.498311,0.043310,0.725900,-0.091875,0.853125,-0.048125
26.800,-9.500140,0.043920,0.717360,-0.131250,0.918750,-0.074375
26.820,-9.505630,0.052460,0.725290,-0.131250,0.879375,-0.039375
26.840,-9.498921,0.046970,0.727120,-0.105000,0.844375,-0.039375
26.860,-9.506850,0.047580,0.727730,-0.021875,0.901250,-0.100625
26.880,-9.488550,0.048800,0.723460,-0.118125,0.844375,-0.070000
26.900,-9.497701,0.036600,0.730170,-0.126875,0.818125,-0.078750
26.920,-9.496481,0.044530,0.731390,-0.126875,0.844375,-0.052500
26.940,-9.495260,0.032330,0.722850,-0.144375,0.835625,-0.052500
26.960,-9.495871,0.045140,0.722850,-0.122500,0.844375,-0.043750
26.980,-9.494651,0.036600,0.720410,-0.083125,0.822500,-0.052500
27.000,-9.500751,0.058560,0.708210,-0.140000,0.870625,-0.030625
27.020,-9.497701,0.042700,0.713090,-0.144375,0.818125,-0.048125
27.040,-9.499530,0.053070,0.717970,-0.026250,0.870625,-0.091875
27.060,-9.503800,0.039040,0.722850,-0.083125,0.896875,-0.043750
27.080,-9.506241,0.043920,0.731390,-0.109375,0.822500,-0.035000
27.100,-9.497090,0.034160,0.727120,-0.074375,0.809375,-0.100625
27.120,-9.495260,0.030500,0.734440,-0.157500,0.813750,-0.043750
27.140,-9.499530,0.029280,0.735050,-0.157500,0.791875,-0.087500
27.160,-9.504411,0.043310,0.729560,-0.087500,0.826875,-0.056875
27.180,-9.490991,0.041480,0.727730,-0.109375,0.813750,-0.035000
27.200,-9.498311,0.046970,0.722850,-0.083125,0.853125,-0.052500
27.220,-9.498921,0.051240,0.719800,-0.122500,0.879375,-0.035000
27.240,-9.499530,0.050630,0.715530,-0.096250,0.831250,-0.056875
27.260,-9.503191,0.042700,0.708210,-0.096250,0.840000,-0.096250
27.280,-9.503800,0.037820,0.714310,-0.096250,0.840000,-0.048125
27.300,-9.496481,0.035380,0.716750,-0.091875,0.844375,-0.021875
27.320,-9.505630,0.032940,0.711870,-0.122500,0.896875,-0.048125
27.340,-9.506241,0.029890,0.714310,-0.113750,0.787500,-0.070000
27.360,-9.495871,0.040870,0.729560,-0.113750,0.818125,-0.113750
27.380,-9.500140,0.038430,0.722240,-0.126875,0.857500,-0.083125
27.400,-9.486721,0.040870,0.723460,-0.056875,0.844375,-0.096250
27.420,-9.499530,0.044530,0.728950,-0.135625,0.805000,-0.026250
27.440,-9.502581,0.043920,0.727120,-0.131250,0.826875,-0.083125
27.460,-9.499530,0.045750,0.736270,-0.083125,0.813750,-0.091875
27.480,-9.508680,0.040260,0.735660,-0.070000,0.896875,-0.100625
27.500,-9.500140,0.041480,0.719800,-0.131250,0.870625,-0.091875
27.520,-9.488550,0.038430,0.724070,-0.140000,0.853125,-0.065625
27.540,-9.484891,0.034160,0.713700,-0.113750,0.805000,-0.078750
27.560,-9.498921,0.042090,0.714310,-0.126875,0.818125,-0.043750
27.580,-9.492821,0.034160,0.709430,-0.100625,0.822500,-0.061250
27.600,-9.492210,0.043920,0.708820,-0.087500,0.892500,-0.043750
27.620,-9.501970,0.043310,0.714920,-0.109375,0.818125,-0.074375
27.640,-9.501970,0.048190,0.708820,-0.131250,0.840000,-0.043750
27.660,-9.504411,0.042700,0.729560,-0.109375,0.857500,-0.035000
27.680,-9.495871,0.042700,0.725900,-0.070000,0.866250,-0.083125
27.700,-9.497701,0.039650,0.728950,-0.157500,0.914375,-0.074375
27.720,-9.494651,0.040870,0.732610,-0.140000,0.805000,-0.078750
27.740,-9.489161,0.037820,0.719190,-0.135625,0.861875,-0.052500
27.760,-9.501970,0.037210,0.728950,-0.087500,0.840000,-0.048125
27.780,-9.493431,0.041480,0.722850,-0.100625,0.853125,-0.030625
27.800,-9.500140,0.042090,0.728950,-0.135625,0.831250,-0.043750
27.820,-9.483061,0.045750,0.719190,-0.105000,0.923125,-0.061250
27.840,-9.504411,0.045750,0.726510,-0.070000,0.826875,-0.052500
27.860,-9.506850,0.059780,0.717970,-0.122500,0.818125,-0.070000
27.880,-9.508680,0.039040,0.713700,-0.065625,0.870625,-0.065625
27.900,-9.497701,0.050630,0.719800,-0.113750,0.848750,-0.105000
27.920,-9.504411,0.033550,0.721020,-0.122500,0.848750,-0.078750
27.940,-9.494651,0.039650,0.717360,-0.157500,0.888125,-0.039375
27.960,-9.489161,0.039650,0.724070,-0.091875,0.875000,-0.087500
27.980,-9.506241,0.040870,0.717970,-0.048125,0.848750,-0.056875
28.000,-9.497701,0.036600,0.724070,-0.105000,0.783125,-0.039375
28.020,-9.513560,0.039650,0.728340,-0.070000,0.866250,-0.083125
28.040,-9.497701,0.046360,0.730780,-0.035000,0.831250,-0.078750
28.060,-9.500140,0.041480,0.734440,-0.070000,0.870625,-0.061250
28.080,-9.492821,0.045140,0.735660,-0.122500,0.831250,-0.070000
28.100,-9.495260,0.035380,0.727730,-0.052500,0.861875,-0.061250
28.120,-9.490381,0.036600,0.728950,-0.153125,0.809375,-0.083125
28.140,-9.511120,0.045750,0.724680,-0.096250,0.866250,-0.043750
28.160,-9.498311,0.037820,0.730170,-0.074375,0.840000,-0.052500
28.180,-9.489771,0.051850,0.712480,-0.126875,0.809375,-0.052500
28.200,-9.506241,0.047580,0.724680,-0.096250,0.778750,-0.083125
28.220,-9.498921,0.035990,0.716140,-0.105000,0.866250,-0.083125
28.240,-9.499530,0.034160,0.714310,-0.113750,0.822500,-0.078750
28.260,-9.501970,0.040870,0.713700,-0.113750,0.800625,-0.078750
28.280,-9.498311,0.034160,0.716140,-0.100625,0.879375,-0.056875
28.300,-9.489161,0.034160,0.726510,-0.109375,0.861875,-0.074375
28.320,-9.494651,0.042090,0.719190,-0.144375,0.844375,-0.052500
28.340,-9.498921,0.046360,0.728950,-0.126875,0.805000,-0.030625
28.360,-9.499530,0.048800,0.728340,-0.087500,0.822500,-0.074375
28.380,-9.500140,0.041480,0.722240,-0.091875,0.770000,-0.061250
28.400,-9.494651,0.035990,0.724070,-0.043750,0.822500,-0.061250
28.420,-9.493431,0.040260,0.723460,-0.074375,0.853125,-0.070000
28.440,-9.497701,0.032940,0.727120,-0.118125,0.783125,-0.070000
28.460,-9.515390,0.045140,0.728340,-0.144375,0.879375,-0.091875
28.480,-9.500751,0.035380,0.722850,-0.087500,0.791875,-0.052500
28.500,-9.502581,0.045140,0.716140,-0.091875,0.805000,-0.043750
28.520,-9.492821,0.046970,0.719800,-0.087500,0.822500,-0.021875
28.540,-9.503191,0.045750,0.716140,-0.091875,0.857500,-0.056875
28.560,-9.492821,0.043310,0.716750,-0.096250,0.861875,-0.096250
28.580,-9.500751,0.032940,0.720410,-0.087500,0.879375,-0.061250
28.600,-9.504411,0.029890,0.724680,-0.126875,0.853125,-0.091875
28.620,-9.495871,0.034770,0.714310,-0.122500,0.861875,-0.056875
28.640,-9.491601,0.043310,0.724680,-0.030625,0.848750,-0.052500
28.660,-9.499530,0.050630,0.717360,-0.091875,0.840000,-0.074375
28.680,-9.508680,0.044530,0.722240,-0.109375,0.870625,-0.065625
28.700,-9.504411,0.044530,0.722850,-0.096250,0.835625,-0.039375
28.720,-9.497701,0.032940,0.729560,-0.122500,0.883750,-0.070000
28.740,-9.498921,0.032330,0.724070,-0.122500,0.883750,-0.074375
28.760,-9.498311,0.034160,0.725290,-0.126875,0.826875,-0.061250
28.780,-9.495871,0.038430,0.731390,-0.122500,0.796250,-0.052500
28.800,-9.501360,0.046360,0.724070,-0.140000,0.901250,-0.065625
28.820,-9.493431,0.048800,0.721630,-0.065625,0.879375,-0.035000
28.840,-9.508680,0.054900,0.718580,-0.043750,0.866250,-0.043750
28.860,-9.501360,0.051240,0.719190,-0.091875,0.861875,-0.074375
28.880,-9.483670,0.035380,0.717360,-0.122500,0.826875,-0.056875
28.900,-9.503191,0.041480,0.714920,-0.148750,0.835625,-0.056875
28.920,-9.492821,0.049410,0.711260,-0.091875,0.853125,-0.065625
28.940,-9.491601,0.046360,0.723460,-0.078750,0.866250,-0.083125
28.960,-9.486721,0.042700,0.720410,-0.122500,0.835625,-0.052500
28.980,-9.495260,0.030500,0.719190,-0.087500,0.861875,-0.091875
29.000,-9.492210,0.044530,0.722850,-0.087500,0.844375,-0.048125
29.020,-9.511730,0.040870,0.724070,-0.118125,0.831250,-0.026250
29.040,-9.500140,0.038430,0.731390,-0.100625,0.910000,-0.030625
29.060,-9.486721,0.037820,0.722240,-0.056875,0.752500,-0.065625
29.080,-9.503800,0.032940,0.731390,-0.096250,0.848750,-0.148750
29.100,-9.506850,0.035990,0.727730,-0.109375,0.870625,-0.065625
29.120,-9.501360,0.035990,0.729560,-0.126875,0.879375,-0.061250
29.140,-9.501360,0.041480,0.721020,-0.113750,0.840000,-0.065625
29.160,-9.491601,0.040260,0.713700,-0.161875,0.813750,-0.078750
29.180,-9.495260,0.044530,0.718580,-0.070000,0.813750,-0.065625
29.200,-9.509291,0.040260,0.723460,-0.126875,0.840000,-0.078750
29.220,-9.493431,0.044530,0.714920,-0.126875,0.835625,-0.052500
